t,pitch_hz,pitch_midi
143.95,369.6860226771214,66
143.96,369.77863360816957,66
143.97,369.8455825390482,66
143.98,369.9209293584997,66
143.99,370.038347538942,66
144.0,369.9293353778846,66
144.01,369.8158839696867,66
144.02,369.7400502076077,66
144.03,369.5767801725795,66
144.04,369.2727466679729,66
144.05,369.1237858524803,66
144.06,369.4736764925468,66
144.07,370.0336644118205,66
144.08,370.58086415055664,66
144.09,371.05389172653037,66
144.1,371.0061047024212,66
144.11,367.57244297724526,66
144.12,365.2882963597477,66
144.13,366.7562927324448,66
144.14,367.5520148168333,66
144.15,368.239367190718,66
144.16,368.29215362936094,66
144.17,369.4986723662104,66
144.18,371.9990433520852,66
144.19,370.3215293908814,66
144.2,366.4700904853974,66
144.21,365.63478349477606,66
144.22,366.09498485093735,66
144.23,367.31636761098315,66
144.24,368.92468330149404,66
144.25,370.1461168680033,66
144.26,370.9584988936517,66
